970	N315AT	23	2007
971	N316AT	23	2007
972	N317AT	23	2007
973	N318AT	23	2007
974	N326AT	23	2007
975	N328AT	23	
976	N329AT	23	2007
977	N330AT	23	2007
978	N331AT	23	2007
979	N336AT	23	2008
980	N337AT	23	2008
981	N338AT	23	2008
982	N344AT	23	2008
983	N17275	24	1998
984	N17337	24	1999
985	N17358	24	
986	N27314	24	1999
987	N27318	24	1999
988	N37342	24	1999
989	N403CA	24	2000
990	N408CA	24	2000
991	N409CA	24	2000
992	N417SW	24	
993	N418SW	24	2000
994	N420CA	24	2000
995	N423SW	24	2000
996	N426SW	24	2001
997	N427CA	24	2000
998	N427SW	24	2001
999	N429SW	24	2001
1000	N430CA	24	2000
1001	N430SW	24	2001
1002	N431SW	24	2001
1003	N432SW	24	2001
1004	N433SW	24	2001
1005	N435CA	24	2001
1006	N435SW	24	2001
1007	N436CA	24	2001
1008	N437SW	24	2001
1009	N438SW	24	2001
1010	N439SW	24	2001
1011	N440SW	24	2001
1012	N441SW	24	2002
1013	N442CA	24	2001
1014	N442SW	24	2002
1015	N443CA	24	2001
1016	N443SW	24	
1017	N445SW	24	2002
1018	N446CA	24	
1019	N446SW	24	2002
1020	N447CA	24	2001
1021	N447SW	24	2002
1022	N448SW	24	2002
1023	N449SW	24	2002
1024	N451CA	24	2001
1025	N452SW	24	2002
1026	N453SW	24	2003
1027	N454SW	24	2003
1028	N455CA	24	2002
1029	N455SW	24	2003
1030	N457SW	24	2003
1031	N459SW	24	2003
1032	N460SW	24	2003
1033	N461SW	24	2003
1034	N463SW	24	2003
1035	N464SW	24	2003
1036	N465SW	24	2003
1037	N466SW	24	2003
1038	N468CA	24	
1039	N471CA	24	2002
1040	N472CA	24	2002
1041	N477CA	24	2002
1042	N479CA	24	2002
1043	N487CA	24	2002
1044	N494CA	24	2003
1045	N495CA	24	2003
1046	N496CA	24	2003
1047	N498CA	24	2003
1048	N506CA	24	2003
1049	N507CA	24	2003
1050	N510CA	24	2003
1051	N514CA	24	2003
1052	N518CA	24	2003
1053	N523CA	24	2003
1054	N526CA	24	2003
1055	N528CA	24	2003
1056	N594SW	24	1999
1057	N595SW	24	1999
1058	N597SW	24	1999
1059	N629BR	24	1998
1060	N646BR	24	2000
1061	N649BR	24	2000
1062	N650ML	24	1996
1063	N651BR	24	2000
1064	N651ML	24	
1065	N654BR	24	2000
1066	N655BR	24	2000
1067	N659BR	24	2001
1068	N675BR	24	2002
1069	N680BR	24	2002
1070	N681BR	24	2002
1071	N682BR	24	2002
1072	N683BR	24	2002
1073	N684BR	24	2002
1074	N685BR	24	2002
1075	N686BR	24	2003
1076	N693BR	24	2003
1077	N698BR	24	
1078	N699BR	24	2003
1079	N709BR	24	2003
1080	N710BR	24	2003
1081	N710CA	24	1998
1082	N712CA	24	1998
1083	N713CA	24	1998
1084	N716CA	24	1998
1085	N719CA	24	1998
1086	N720SW	24	1999
1087	N721CA	24	1998
1088	N7264V	24	1998
1089	N7291Z	24	1999
1090	N729CA	24	1998
1091	N7305V	24	1999
1092	N735CA	24	1998
1093	N739CA	24	1998
1094	N75987	24	
1095	N75991	24	
1096	N75992	24	2000
1097	N75993	24	2000
1098	N75994	24	2000
1099	N75995	24	1999
1100	N75996	24	1999
1101	N75998	24	1999
1102	N77260	24	1998
1103	N77278	24	1998
1104	N77286	24	1999
1105	N77302	24	1999
1106	N77331	24	1999
1107	N779CA	24	1999
1108	N781CA	24	1999
1109	N783CA	24	
1110	N784CA	24	1999
1111	N785CA	24	1999
1112	N786CA	24	1999
1113	N796CA	24	1999
1114	N797CA	24	1999
1115	N798CA	24	1999
1116	N804CA	24	1999
1117	N805CA	24	1999
1118	N806CA	24	
1119	N807CA	24	1999
1120	N809CA	24	2000
1121	N810CA	24	2000
1122	N811CA	24	2000
1123	N812CA	24	2000
1124	N814CA	24	2000
1125	N815CA	24	2000
1126	N818CA	24	2000
1127	N819CA	24	2000
1128	N821CA	24	2000
1129	N833AS	24	1998
1130	N834AS	24	1998
1131	N835AS	24	1998
1132	N836AS	24	1998
1133	N837AS	24	1998
1134	N838AS	24	1998
1135	N839AS	24	1999
1136	N840AS	24	1999
1137	N841AS	24	1999
1138	N842AS	24	1999
1139	N843AS	24	1999
1140	N844AS	24	1999
1141	N845AS	24	1999
1142	N846AS	24	
1143	N847AS	24	1999
1144	N848AS	24	1999
1145	N849AS	24	1999
1146	N850AS	24	1999
1147	N851AS	24	1999
1148	N852AS	24	
1149	N853AS	24	2000
1150	N854AS	24	2000
1151	N855AS	24	2000
1152	N856AS	24	2000
1153	N857AS	24	2000
1154	N858AS	24	2000
1155	N859AS	24	2000
1156	N860AS	24	2000
1157	N861AS	24	2000
1158	N862AS	24	2001
1159	N863AS	24	2001
1160	N864AS	24	2001
1161	N865AS	24	2001
1162	N866AS	24	2001
1163	N867AS	24	2000
1164	N868AS	24	2001
1165	N868CA	24	2000
1166	N869AS	24	2001
1167	N870AS	24	2001
1168	N871AS	24	2001
1169	N872AS	24	2001
1170	N87353	24	1999
1171	N873AS	24	2001
1172	N874AS	24	2001
1173	N875AS	24	2001
1174	N876AS	24	2001
1175	N877AS	24	2001
1176	N878AS	24	2002
1177	N879AS	24	2002
1178	N880AS	24	2002
1179	N881AS	24	2001
1180	N882AS	24	2001
1181	N883AS	24	2001
1182	N884AS	24	2001
1183	N885AS	24	2001
1184	N886AS	24	2001
1185	N889AS	24	2001
1186	N900EV	24	2002
1187	N901EV	24	2002
1188	N902EV	24	2002
1189	N903EV	24	2002
1190	N903SW	24	2000
1191	N904EV	24	2002
1192	N178JB	25	2005
1193	N179JB	25	2005
1194	N183JB	25	2005
1195	N184JB	25	2005
1196	N187JB	25	2005
1197	N190JB	25	2005
1198	N192JB	25	2005
1199	N193JB	25	2005
1200	N197JB	25	2006
1201	N198JB	25	2006
1202	N203JB	25	2006
1203	N206JB	25	2006
1204	N216JB	25	2006
1205	N228JB	25	2006
